id,title,author,book_link,genre,date_published,publisher,num_of_page,lang,rate,Image URL,primary_genre,sub_genre
1094,Truth and Beauty,Ann Patchett,https://www.goodreads.com/book/show/3686.Truth_and_Beauty,"Autobiography,Memoir",April 5th 2005,"Harper Perennial

            ,",257.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410140355i/3686.jpg,Autobiography,Memoir
1095,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,https://www.goodreads.com/book/show/34501.A_Hat_Full_of_Sky,"Fantasy,Young Adult",May 5th 2005,"Corgi Childrens

            ,",352.0,English,4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319037274i/34501.jpg,Fantasy,Young Adult
1096,Circe,Madeline Miller,https://www.goodreads.com/book/show/35959740-circe,"Fantasy,Fiction",April 10th 2018,"Little, Brown and Company",393.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1565909496i/35959740.jpg,Fantasy,Fiction
1097,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,https://www.goodreads.com/book/show/13839.The_Botany_of_Desire,"Nonfiction,Science",May 28th 2002,"Random House Trade Paperbacks

            ,",297.0,English,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403642467i/13839.jpg,Nonfiction,Science
1098,Small Island,Andrea Levy,https://www.goodreads.com/book/show/44001.Small_Island,"Fiction,Historical",April 1st 2005,"Picador USA

            ,",441.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437256773i/44001.jpg,Fiction,Historical
1099,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",Michael Scott,https://www.goodreads.com/book/show/17402605-the-alchemyst,"Fantasy,Young Adult",August 5th 2010,"Corgi Childrens

            ,",390.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361310229i/17402605.jpg,Fantasy,Young Adult
1100,"Fire (Graceling Realm, #2)",Kristin Cashore,https://www.goodreads.com/book/show/6137154-fire,"Fantasy,Young Adult",October 5th 2009,Dial Books,480.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331535456i/6137154.jpg,Fantasy,Young Adult
1101,The Lucky One,Nicholas Sparks,https://www.goodreads.com/book/show/3063499-the-lucky-one,"Romance,Fiction",August 11th 2009,"Grand Central Publishing

            ,",326.0,English,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1420816338i/3063499.jpg,Romance,Fiction
1102,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,"Fantasy,Young Adult",July 21st 2007,Arthur A. Levine Books,759.0,English,4.61,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1663805647i/136251.jpg,Fantasy,Young Adult
1103,A Constellation of Vital Phenomena,Anthony Marra,https://www.goodreads.com/book/show/18428067-a-constellation-of-vital-phenomena,"Fiction,Historical",February 4th 2014,"Hogarth

            ,",416.0,English,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408313066i/18428067.jpg,Fiction,Historical
1104,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,https://www.goodreads.com/book/show/568645.Cross_My_Heart_and_Hope_to_Spy,"Young Adult,Mystery",October 2nd 2007,"Little, Brown Books for Young Readers",236.0,English,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1342448094i/568645.jpg,Young Adult,Mystery
1105,"Written in Red (The Others, #1)",Anne Bishop,https://www.goodreads.com/book/show/15711341-written-in-red,"Fantasy,Fantasy",March 5th 2013,"Roc

            ,",433.0,English,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1411439502i/15711341.jpg,Fantasy,Fantasy
1106,"Ilium (Ilium, #1)",Dan Simmons,https://www.goodreads.com/book/show/3973.Ilium,"Science Fiction,Fantasy",June 28th 2005,"HarperTorch

            ,",731.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390894862i/3973.jpg,Science Fiction,Fantasy
1107,"Thinking, Fast and Slow",Daniel Kahneman,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,"Nonfiction,Psychology",October 25th 2011,"Farrar, Straus and Giroux",499.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317793965i/11468377.jpg,Nonfiction,Psychology
1108,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,https://www.goodreads.com/book/show/5391115-the-awakening,"Young Adult,Fantasy",April 28th 2009,HarperCollins,360.0,English,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1478986806i/5391115.jpg,Young Adult,Fantasy
1109,Dark Matter,Blake Crouch,https://www.goodreads.com/book/show/27833670-dark-matter,"Science Fiction,Fiction",July 26th 2016,Crown,342.0,English,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1472119680i/27833670.jpg,Science Fiction,Fiction
1110,"Pandemonium (Delirium, #2)",Lauren Oliver,https://www.goodreads.com/book/show/9593911-pandemonium,"Young Adult,Science Fiction",February 28th 2012,HarperTeen,375.0,English,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1310371414i/9593911.jpg,Young Adult,Science Fiction
1111,State of Wonder,Ann Patchett,https://www.goodreads.com/book/show/9118135-state-of-wonder,"Fiction,Contemporary",June 7th 2011,"HarperCollins Publishers

            ,",353.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1454428541i/9118135.jpg,Fiction,Contemporary
1112,The Sacred Band,"Janet E. Morris,Chris Morris",https://www.goodreads.com/book/show/8617107-the-sacred-band,"Fantasy,Historical",April 5th 2010,Createspace,570.0,English,4.46,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349080741i/8617107.jpg,Fantasy,Historical
1113,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",Philippa Gregory,https://www.goodreads.com/book/show/252499.The_Queen_s_Fool,"Historical,Historical Fiction",February 4th 2004,"Harper Collins

            ,",504.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1399204116i/252499.jpg,Historical,Historical Fiction
1114,Handle with Care,Jodi Picoult,https://www.goodreads.com/book/show/3720975-handle-with-care,"Fiction,Contemporary",March 3rd 2009,"Atria Books

            ,",477.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316440644i/3720975.jpg,Fiction,Contemporary
1115,The First Fifteen Lives of Harry August,Claire North,https://www.goodreads.com/book/show/35066358-the-first-fifteen-lives-of-harry-august,"Science Fiction,Fiction",April 8th 2014,Redhook,417.0,English,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1493966668i/35066358.jpg,Science Fiction,Fiction
1116,The Pale King,David Foster Wallace,https://www.goodreads.com/book/show/9443405-the-pale-king,"Fiction,Novels",April 15th 2011,"Little, Brown & Company",548.0,English,3.96,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1324405497i/9443405.jpg,Fiction,Novels
1117,Tenth of December,George Saunders,https://www.goodreads.com/book/show/13641208-tenth-of-december,"Short Stories,Fiction",January 8th 2013,"Random House

            ,",251.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349967540i/13641208.jpg,Short Stories,Fiction
1118,The Windup Girl,Paolo Bacigalupi,https://www.goodreads.com/book/show/6597651-the-windup-girl,"Science Fiction,Fiction",September 1st 2009,Night Shade Books,359.0,English,3.74,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1278940608i/6597651.jpg,Science Fiction,Fiction
1119,The Invisible Bridge,"Julie Orringer,Arthur Morey",https://www.goodreads.com/book/show/7274337-the-invisible-bridge,"Historical,Historical Fiction",May 4th 2010,Random House Audio,28.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1274139506i/7274337.jpg,Historical,Historical Fiction
1120,Ella Minnow Pea: A Novel in Letters,Mark Dunn,https://www.goodreads.com/book/show/16200.Ella_Minnow_Pea,"Fiction,Humor",September 17th 2002,"Anchor

            ,",208.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479697890i/16200.jpg,Fiction,Humor
1122,Heart-Shaped Box,Joe Hill,https://www.goodreads.com/book/show/153025.Heart_Shaped_Box,"Horror,Fiction",February 13th 2007,William Morrow,376.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328043955i/153025.jpg,Horror,Fiction
1123,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,https://www.goodreads.com/book/show/15819028-the-golem-and-the-jinni,"Fantasy,Historical",April 23rd 2013,Harper,486.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349205573i/15819028.jpg,Fantasy,Historical
1124,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett,https://www.goodreads.com/book/show/7576115-i-shall-wear-midnight,"Fantasy,Young Adult",September 2nd 2010,"Doubleday Childrens

            ,",349.0,English,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328232764i/7576115.jpg,Fantasy,Young Adult
1125,"The Gathering (Darkness Rising, #1)",Kelley Armstrong,https://www.goodreads.com/book/show/7896345-the-gathering,"Young Adult,Fantasy",April 12th 2011,Harper,359.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1277820938i/7896345.jpg,Young Adult,Fantasy
1126,Walks Away Woman,Ki Longfellow,https://www.goodreads.com/book/show/19405702-walks-away-woman,"Adventure,Survival",December 7th 2013,"Eio Books

            ,",254.0,English,4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386953097i/19405702.jpg,Adventure,Survival
1127,The Solitude of Prime Numbers,"Paolo Giordano,Shaun Whiteside",https://www.goodreads.com/book/show/6613956-the-solitude-of-prime-numbers,"Fiction,Contemporary",March 18th 2010,"Pamela Dorman Books

            ,",271.0,English,3.62,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442465089i/6613956.jpg,Fiction,Contemporary
1129,"The Physick Book of Deliverance Dane (The Physick Book, #1)",Katherine Howe,https://www.goodreads.com/book/show/4836308-the-physick-book-of-deliverance-dane,"Historical,Historical Fiction",May 22nd 2009,voice,371.0,English,3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442770048i/4836308.jpg,Historical,Historical Fiction
1130,"The Elite (The Selection, #2)",Kiera Cass,https://www.goodreads.com/book/show/16248068-the-elite,"Young Adult,Romance",April 23rd 2013,HarperTeen,336.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391454595i/16248068.jpg,Young Adult,Romance
1131,"Princess Academy (Princess Academy, #1)",Shannon Hale,https://www.goodreads.com/book/show/85990.Princess_Academy,"Fantasy,Young Adult",April 17th 2007,"Bloomsbury Children's Books

            ,",314.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349410861i/85990.jpg,Fantasy,Young Adult
1132,Embassytown,China Miéville,https://www.goodreads.com/book/show/9265453-embassytown,"Science Fiction,Fiction",May 17th 2011,Del Rey,345.0,English,3.89,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320470326i/9265453.jpg,Science Fiction,Fiction
1133,Three Day Road,Joseph Boyden,https://www.goodreads.com/book/show/823411.Three_Day_Road,"Historical,Historical Fiction",March 14th 2006,"Penguin Canada

            ,",384.0,English,4.28,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327905456i/823411.jpg,Historical,Historical Fiction
1134,"The Wind Through the Keyhole (The Dark Tower, #4.5)","Stephen King,Jae Lee",https://www.goodreads.com/book/show/12341557-the-wind-through-the-keyhole,"Fantasy,Fiction",April 24th 2012,"Scribner

            ,",322.0,English,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328001524i/12341557.jpg,Fantasy,Fiction
1136,"Arielle: Immortal Awakening (Immortal Rapture, #1)",Lilian Roberts,https://www.goodreads.com/book/show/16165500-arielle,"Romance,Fantasy",November 22nd 2012,"CreateSpace Independent Publishing Platform

            ,",327.0,English,3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367207047i/16165500.jpg,Romance,Fantasy
1137,Lisey's Story,Stephen King,https://www.goodreads.com/book/show/10566.Lisey_s_Story,"Horror,Fiction",October 24th 2006,Scribner,513.0,English,3.69,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316346037i/10566.jpg,Horror,Fiction
1138,The Girl Who Chased the Moon,Sarah Addison Allen,https://www.goodreads.com/book/show/5126859-the-girl-who-chased-the-moon,"Fiction,Magical Realism",March 16th 2010,Bantam,269.0,English,3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320483463i/5126859.jpg,Fiction,Magical Realism
1139,"Dark Fire (Matthew Shardlake, #2)",C.J. Sansom,https://www.goodreads.com/book/show/138683.Dark_Fire,"Historical,Historical Fiction",2006,"Penguin Group

            ,",501.0,English,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441320549i/138683.jpg,Historical,Historical Fiction
1140,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,https://www.goodreads.com/book/show/5287473-hex-hall,"Young Adult,Fantasy",March 2nd 2010,Hyperion Book CH,323.0,English,3.91,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368393885i/5287473.jpg,Young Adult,Fantasy
1141,"Inkdeath (Inkworld, #3)","Cornelia Funke,Anthea Bell",https://www.goodreads.com/book/show/2325825.Inkdeath,"Fantasy,Young Adult",September 28th 2007,Chicken House,699.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327341991i/2325825.jpg,Fantasy,Young Adult
1142,Memories of My Melancholy Whores,"Gabriel García Márquez,Edith Grossman",https://www.goodreads.com/book/show/5947099-memories-of-my-melancholy-whores,"Fiction,Classics",November 14th 2006,"Vintage

            ,",115.0,English,3.6,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320512032i/5947099.jpg,Fiction,Classics
1143,Diary of a Bad Year,J.M. Coetzee,https://www.goodreads.com/book/show/1377172.Diary_of_a_Bad_Year,"Fiction,Novels",January 1st 2008,"Viking Books

            ,",231.0,English,3.61,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436445729i/1377172.jpg,Fiction,Novels
1144,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,https://www.goodreads.com/book/show/42900.Lover_Awakened,"Romance,Fantasy",September 5th 2006,Signet,434.0,English,4.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388773547i/42900.jpg,Romance,Fantasy
1145,"Cry Wolf (Alpha & Omega, #1)",Patricia Briggs,https://www.goodreads.com/book/show/2355575.Cry_Wolf,"Fantasy,Urban Fantasy",July 29th 2008,Ace,294.0,English,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1310494063i/2355575.jpg,Fantasy,Urban Fantasy
1146,Lock and Key,Sarah Dessen,https://www.goodreads.com/book/show/1295102.Lock_and_Key,"Young Adult,Romance",April 22nd 2008,Viking's Children's Books,432.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479691949i/1295102.jpg,Young Adult,Romance
1147,"Blood Bound (Mercy Thompson, #2)",Patricia Briggs,https://www.goodreads.com/book/show/285205.Blood_Bound,"Fantasy,Urban Fantasy",January 30th 2007,Ace,292.0,English,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358229157i/285205.jpg,Fantasy,Urban Fantasy
1148,What I Loved,Siri Hustvedt,https://www.goodreads.com/book/show/125502.What_I_Loved,"Fiction,Contemporary",2003,"Sceptre (Hodder and Stoughton)

            ,",370.0,English,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347721158i/125502.jpg,Fiction,Contemporary
