Book_Title,Author,Rating,Reviewer,Review_Text,Positive_Score,Negative_Score,Positive_Words,Negative_Words,Book_URL,Cover_URL
Beautiful Ugly,Alice Feeney,3.65,Abbie Konnick,"Ugh…This book took me foreverrrrr. I can appreciate the storyline, but I just really didn’t care about what was happening :/ Fine to check it out, but not great imo",0.223,0.192,"appreciate, care, Fine, great",:/,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Lindsay L,"4+ stars! A fun, highly entertaining, mysterious, atmospheric, remote island thriller!",0.548,0.0,,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,emilybookedup,i liked this one a lot! finished in two sittings per usual bc Alice Feeney is one of the best thriller authors out there  NO ONE does domestic thriller plots like her! the twists and cat and mouse mystery vibes between husband and wife in her books are always so enjoyable to read.,0.262,0.046,"liked, best, thriller, thriller, like, enjoyable",NO,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Delaney,2.75  Underwhelming conclusion,0.0,0.0,,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,L.A.,"""...gripping and deliciously dark thriller about marriage and revenge."" I listened to the audio narrated by Richard Armitage and Tuppence Middleton, an outstanding job with the sound effects and all.",0.242,0.0,"deliciously, thriller, outstanding",,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Holly B,My sixth by the author. I had high expectations and I was absolutely loving the first half! I would say it was 5  up to that point.,0.169,0.0,loving,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Ali Goodwin,3.75 stars! I really enjoyed this book although its not my fav Abby Jiminez book. Full review coming in a youtube video soon! A few thoughts for now... 1. I LOVED the two main characters. I especially loved that our male love interest is a man of actions. I love words of affirmation but I particularly love acts of service/actions that show love in a book boyfriend.,0.348,0.022,"enjoyed, fav, LOVED, loved, love, interest, love, love, love",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Clace,"2.75!  Abby Jimenez is one of those authors who can just sweep me away by just her writing style, but 'Say You'll Remember Me' fell short in so many ways. I would be lying if I said that I didn't enjoy it, because there were times and scenes that I enjoyed—but all of them were before the 50% mark, when I was actually invested in the story, rooting for the characters, and enjoying it. But as the story moved forward, the erratic decisions, the constant conflicts thrown, and the decisions made and supported in this book pissed the fuck out of me. I can praise Abby's writing to an extent because even that had some problems to some extent, but it was captivating. It did keep me hooked, but the constant TikTok language put me off so much—and the Rhysand mentions!!! At first, I didn’t really mind that much, but there came a time when they got too much, like wayyy too much, and that bothered me so much. It’s very annoying to read a book by an author you love, and you wait a whole agonizing year for their new book, and it ends up like this!",0.105,0.164,"enjoy, enjoying, supported, praise, like, like","lying, conflicts, pissed, fuck, problems, bothered, annoying, agonizing",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,chloé ✿,"… here we go. 2.5 stars. Say You’ll Remember Me was, ironically, not very memorable.",0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Sara Carrolli,"Lots of humor & silly moments, but mixed nicely with the more vulnerable and emotional ones. Not my favorite tropes (insta love + grumpy x sunshine), but I think Abby Jiminez did them justice & I enjoyed seeing how these characters fought to keep the relationship going through everything (literally they could not catch a break). I also really liked how Xavier stepped up and took care of everyone around him Definitely makes you leave wanting to cherish every memory you make (the small ones especially)!",0.349,0.091,"humor, silly, nicely, emotional, favorite, love, justice, enjoyed, liked, care, Definitely, cherish","vulnerable, fought, leave",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Larissa Cambusano,"the easiest five star i’ve ever given. “i’d like to look back on my life and remember every single thing. but if I don’t, I hope I remember that it was a love story. And that the love story was about you.”",0.367,0.0,"easiest, like, hope, love, love",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Kail Lowry,"Every time I finish a book by Abby I think it can never get better than this… and then it does. Say You’ll Remember Me might be my new favorite by her. I laughed out loud and also sobbed. The characters and setting are so relatable, I hope everyone reads this one. I will recommend this book until the end of time.",0.174,0.079,"better, favorite, laughed, hope, recommend",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Abby Jimenez,"Trigger/content warnings: While my books are all romcoms, there’s still some themes in this story that may be triggering for some readers. If you feel trigger warnings are spoilers and you don’t need them, please skip the next paragraph.",0.054,0.103,please,warnings,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Yana,"4.5 I ATE THIS UP AND LEFT NOTHING BEHIND. The ending was cute but also a bit rushed, I kidna wish to have seen more after all the bs we were put through. Xavier was 10/10 book boyfriend material.",0.14,0.0,"cute, wish",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Emily Spahrmann,"(I work for the publisher.) I read the entire manuscript in two days because I couldn’t put it down. Abby is simply wonderful, and this new novel is another perfect reason as to why we all adore her here at Hachette. I can’t wait for y’all to read it! (In the meantime, make sure to pick up her new book, Just for the Summer!)",0.224,0.0,"novel, perfect, adore, sure",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,♥︎ Heather ⚔(Semi-Hiatus),3 Stars. I really enjoyed some parts of the story. I thought the MMC was super sweet and cute. The FMC was a little bit of a spitfire and I found her personality pretty delightful.,0.471,0.0,"enjoyed, super, sweet, pretty",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Destiny Sidwell,nvm idk how i feel,0.0,0.318,,idk,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Madison Kait,6 starsssss!!!! if you’re a very sentimental person or thinks actively about remembering …. this is gonna do a NUMBER on you… like it did on me. no notes,0.313,0.065,"sentimental, actively, NUMBER, like",no,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Emmy Rosam,"A UFO escape room, organic mustard, a VILF and ‘Come on, Eileen’… what more could you want from a romance story 🫶 5 stars for Abby Jimenez. Every time I think she can’t outdo her last book she goes and creates something that equally pulls on my heart strings and makes me giggle so loud.",0.211,0.0,"escape, want, romance, creates, giggle",,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Nilufer Ozmekik,"I’m a devoted fangirl of Abby Jimenez’s books—she knows exactly how to tug at heartstrings and compose a unique melody that resonates deeply. She never sugarcoats difficult, triggering topics or handles them with kid gloves, yet her tender and genuine approach always touches your heart, melting it while reminding you of the beautiful moments and cherished people in your life. Her writing is like a triple chocolate lava cake for my soul—each layer brings an even greater rush of emotion and euphoria! This book is not just a heartfelt long-distance love story; it’s also a deeply moving family drama centered around a tight-knit household navigating a tragic, life-altering situation. The family matriarch, Lisa, is battling early-onset dementia, and while the emotional weight of this struggle sometimes overshadows the romance, the story remains powerful and thought-provoking. It’s the kind of book that feels like wrapping yourself in the softest blanket while sipping your favorite warm drink—comforting, moving, and impossible to put down.",0.219,0.056,"devoted, beautiful, cherished, like, greater, heartfelt, love, emotional, powerful, kind, like, favorite, warm","battling, struggle",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Rowan, 2.5 Stars. “He fucked off to his motherland.”,0.0,0.386,,fucked,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Cassie,3.99 ,0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Violet,•Meet-cute •Forced proximity,0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Hoda,“But she still knew what love was. Maybe that’s the last thing we forget. Or we never forget it at all. Not really. We lose the words to say it. We lose the ability to show it. But we never lose the ability to feel it or recognize it when we see it.Love is the brightest color in a gray world.”,0.264,0.04,"love, ability, ability, brightest","forget, lose, lose, lose",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Alyssa Nieves,I’m so sorry but giving this 2 stars only for Xavier and a few quotes that were cute. -1 star for mentioning Rhysand from ACOTAR multiple times,0.243,0.042,giving,sorry,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Fairuz ᥫ᭡.,"I WANTED LOVE & GOT A FAMILY SOAP OPERA INSTEAD.   Y’all. My first Abby Jimenez book & I am    HUGELY  disappointed. The romance??    Barely there.  Instead, we get a front-row seat to messy family drama I did not sign up for.",0.211,0.143,LOVE,messy,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,emma ⚘,"3 stars ༉‧₊˚. ”Some things are worth remembering, Samantha. No matter how much they hurt.”",0.185,0.136,"worth, matter",No,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,L ★,"Okay, so I really didn’t like this. Get a snack because I have a LOT to unpack! The TikTok Brain Rot: The writing style ruined this book :",0.185,0.109,like,ruined,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,jenny reads a lot,2  | TikTok | IG | I’ll start by saying I am a fan of this author’s other work and have rated all her other books above 4.,0.099,0.0,fan,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Jayme,Audible :  9 hours 59 minutes at 1x speed,0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Paige (semi-hiatus),rtc  ——,0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,✨Julie✨," 4.5 stars  “It’s weird knowing what’s going to be in your end-of-life montage, as it’s happening. But I already knew when my life flashed before my eyes, the best parts of it were going to be about her.”",0.138,0.032,best,weird,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Heather,I mean who expected less than 5 stars ,0.0,0.0,,,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,Reggie Ann,"3.75!! THIS WAS SO TENDER. I was giddy as can be listening to this. Abby’s books are always SO GOOD. There were many moments in this book where I laughed out loud & squealed. I thought it would be 5 stars, but halfway things started getting a little repetitive (although, I understand why, but some were just plain cringe) & I would have loved to see more of other things. SPOILERS",0.15,0.053,"laughed, loved","giddy, repetitive",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,deniz,"2,5 stars This book was high on my anticipation list this year but if this book were a person, we’d be arguing constantly.",0.048,0.159,anticipation,arguing,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
"Say You'll Remember Me (Say You'll Remember Me, #1)",Abby Jimenez,4.12,buket,well…i guess abby used the same ghost writer she used for the friend zone because this was equally bad…maybe more ~~~~,0.131,0.094,friend,ghost,https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Brady Lockerby,"this book just changed my life. i'll be back later with my full thoughts (if i can even put them into words). but until then, i just need to sit and cry for a sec.",0.0,0.118,,cry,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,emilybookedup,"i would give this book 100 stars if goodreads let me 🤎🦭🥹 WOWOWOWOW THIS WAS SO FREAKING GOOD AND I LOOOOOVED IT!!!!! if there is one book you pre order, make it this one. many of my followers know that ONCE THERE WERE WOLVES is quite literally one of my favorite books of all time. i knew it would be nearly impossible for Charlotte to write a book better than that / a book that i love more than that… but, she came verrryyyyy close to doing that with WILD DARK SHORE 🥹🤯‍",0.112,0.029,"GOOD, favorite, better, love",FREAKING,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Kail Lowry,Absolutely obsessed with this book & also bawling my eyes out. I’m not sure I’ll ever get over this one.,0.0,0.189,sure,obsessed,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Yun,"I have an urgent need to fix this, but I don't know how.  Hmm let's think about this now. Hey, I know! How about you just tell the truth?",0.162,0.0,urgent,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,♥︎ Heather ⚔(Semi-Hiatus),"idk I feel like the hype is a little high for this one. I really wish GR would give us half and quarter stars bc this is a true 3.5 stars for me right now. After the death of his wife during childbirth, Dominic moves his family and takes a job as lighthouse keeper on a remote island near Antarctica. The island is home to a seed vault and research station. The effects of climate change are forcing them to move as the permafrost is melting and it’s no longer safe.",0.117,0.078,"like, wish, true","idk, death, no",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Nilufer Ozmekik,"There’s nothing I can write here that could truly give enough praise or express how much this book meant to me—it might just be the best thing I’ve read all year. It made me scream-cry. It hurt me more than I expected. It shattered me into pieces. It opened up so many old wounds. It made me reflect on the wildness of nature, the fragility of species, the instinct to survive, the future of humanity, broken families, grief, pure love, obsession turning into madness, claustrophobia, guilt, sacrifice, and motherhood. And yet, somehow, it also gave me a tiny glimmer of hope—that with the help of those we love, we can still stand up after hitting the deepest, most painful rock bottom.",0.146,0.157,"truly, praise, best, help","hurt, shattered, broken, obsession, painful",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Canadian Jen,"McConaghy takes us to an incredibly isolated and haunted place to give us a glimpse of the disastrous effects of global warming and what the future could look like. We are on Shearwater island, Antarctica. A father and his 3 kids reside in a lighthouse protecting a seed bank while the island is slowly being flooded, threatening to destroy not only the seeds, but those who remain there. Yet, a body washes up on shore. Barely alive. But she is and she has questions -as do they.",0.067,0.121,warming,"isolated, haunted, disastrous, threatening, destroy",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Angela M,"I was hooked from the first pages as I was taken to this remote island between Australia and Antarctica. With a blend of introspective first and third person narratives from the points of view of of the five main characters, I was taken into the worried minds and broken hearts of a father, his three children and the woman who washed ashore . It’s intense as the place that was supposed to be where the seeds for future generations would be saved is also in danger from natural disaster and the lost mind of a researcher. It’s suspenseful and moving as secrets are revealed. The writing is as beautiful as in McConaghy’s previous novels and thematically similar with the world in crisis because of climate change . She vividly describes the consequences without preaching. The impact is reflected in this family in crisis. A man in the depth of grief talks to his dead wife , imaging her next to him, trying desperately to help his children with their own losses and trauma , struggles to find out how this woman will fit into their lives .",0.074,0.194,"intense, saved, natural, beautiful, help, fit","worried, broken, danger, disaster, lost, crisis, grief, dead, desperately, losses, trauma, struggles",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Lindsay L,5+ phenomenal stars! All Time Favourite Audiobook list!  ,0.0,0.0,,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Karen,5+++ Such a beautiful book!,0.583,0.0,beautiful,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Rachel Hanes,"I didn’t even read the synopsis for this book before I read it. I just dove right in after previously having loved Charlotte McConaghy’s previous novels. And Wild Dark Shore was no different. This book was filled with beauty on every single page. I was captivated from the very first page, and I didn’t ever want this story to end. There’s no way that I could ever describe the beauty, descriptions of nature, or the way I felt while reading this. I wanted to be there on the island of Shearwater with Dominic Salt and his three children- and then Rowan, the woman who washes up to shore one night.",0.134,0.038,"loved, beauty, captivated, want","no, no",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Natalie,"This was….fine? I really don’t understand the hype here. The writing is definitely quite lyrical and certainly places the reader in the wild and unrelenting wilderness of the island, it was certainly atmospheric. But all that great setting just couldn’t get me to really feel sucked in by the plot or characters. They felt like the briefest of brush strokes which felt like I was trying to sustain myself on crumbs. The lust to romance subplot felt so random and out of place. I couldn’t understand how the characters got there with so much alleged ~suspicion~ on both sides. Add to that that I didn’t really get what this was trying to say about environmental conservation or climate change, mental illness, or grief and trauma, and I just feel really meh. This feels like it promises a lot but delivers on very little. The outside world seems to have all these vague issues and plagues of environmental crisis but we don’t know what those are or if they’re even a reality. There’s a lot of talk about ghosts, it seems like mostly as a representation for trauma and loss but given there also those with mental health issues, it’s hard to say.",0.136,0.14,"definitely, certainly, certainly, great, like, like, romance, like, promises, like","sucked, grief, vague, crisis, trauma, loss, hard",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Kezia Duah,"I saw everyone raving about this and started getting serious FOMO so I had to see what the hype was about. And wow, this was definitely unlike anything I’ve read before. Right from the beginning, you can tell there are a lot of secrets bubbling under the surface. Everyone’s holding onto something, and it really sets the tone. The setting was super unique, and knowing it was inspired by a real-life island added this eerie, atmospheric vibe that totally elevated the story. It just felt so intentional and immersive.",0.141,0.043,"definitely, super, inspired",serious,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Delaney,I’m gonna need a movie adaptation ASAP,0.0,0.0,,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Holly B,"A slow burn mystery...... The setting is the fictional island of Shearwater. It is a research base housing the world's largest seed bank. The Salt family are the only inhabitants and it is their job to pack up and protect the seeds. Apparently, global warming has wreaked havoc and everything is threatened.",0.074,0.121,"protect, warming",havoc,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Matt,bitch this was stunning,0.31,0.452,stunning,bitch,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Debra,"Wild Dark Shore is another gripping, thought provoking and mysterious novel by Charlotte McConaghy. She captures the isolation and the beauty of Shearwater, a tiny island not far from Antarctica. brilliantly. The island was once full of researchers but now it is home to Dominic Salt and his three children. There are precious seeds on the island that must be protected and transported off the island. The sea levels are rising and during a storm, Rowan, a woman washes up on the shore. Trust is a big issue in this book as many of the characters have secrets. Can Rowan trust the Salts? Cam the Salts trust Rowan? I was swept away to the island of Shearwater by Charlotte McConaghy's beautiful writing and vivid descriptions. She captured the trapped feeling that I love in books. I have enjoyed two of her previous books, Once There Were Wolves and Migrations. Both involve bleak settings, research, survival, climate change, and people leaving things behind for research and the greater good.",0.261,0.038,"novel, beauty, precious, protected, Trust, trust, trust, beautiful, feeling, love, enjoyed, greater","provoking, isolation, trapped",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Meagan (Meagansbookclub),"Top of my list already for the year!!! Absolutely incredible. Atmospheric. Dark. Twisty. All the things. Audio was phenomenal, but a bit hard to follow because there was so much going on.",0.043,0.075,Top,hard,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Linzie (suspenseisthrillingme),"What an utterly evocative, atmospheric, and lyrical book. From the very start of Wild Dark Shore, I was pulled into a world that felt just as vivid as the characters themselves. In what I can only describe as a love letter to nature, the depth of the descriptions was heart-stoppingly real. Piled on top of the claustrophobic setting, though, was a small cast of characters that had me feeling all of the feels. Transcending the black and white of words on a page, I was touched deeply by an exploration of survival, family, and love that surrounded these five individuals and their heartbreaking story. It was their thoughts and emotions that were told via distinct multiple POVs, however, that had me downright weak in the knees. As for the plot, despite a slow burn first two-thirds, the literary fiction vibe matched nicely with the layers of secrets and lies. Filled with unbridled foreboding and rising suspense, the story of what happened “before” captured my mind. And as the storms picked up steam, so too did the events in the novel. You see, a jaw-dropping twist that had me whispering “Wait, WHAT?!” into the night and led to an adrenaline-fueled climax that was simply sublime. Immersive and stunning, as much as I needed to suspend all disbelief, I also could see the events playing out like that for real. After all, this premise was timely to be sure given the crisis of climate change and its impact on our world.",0.107,0.057,"love, top, feeling, exploration, love, nicely, playing, like, sure","heartbreaking, weak, suspend, crisis",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
